,playerID,yearID,teamID,lgID.x,inseason,G.x,W.x,L.x,rank,plyrMgr,Glast2,Wlast2,Llast2,PercentLast2,Glast3,Wlast3,Llast3,PercentLast3,totalgames,totalwins,totalloss,totalavgrank,totalseasons,lgID.y,franchID,divID,Rank,G.y,Ghome,W.y,L.y,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,Fired,startyear,labeller,censor
590,grimmch01,1952,BSN,NL,2,120,51,67,7,N,NA,NA,NA,0.425,NA,NA,NA,0.425,120,51,67,7,1,NL,ATL,NA,7,155,77,64,89,NA,NA,N,N,569,5221,1214,187,31,110,483,711,58,34,NA,NA,651,586,3.78,63,11,13,4188,1388,106,525,687,153,143,0.975,Boston Braves,Braves Field,281278,97,98,BSN,BSN,BSN,TRUE,1952,grimmch01 BSN,1
591,holmeto01,1952,BSN,NL,1,35,13,22,7,N,130,61,69,0.469230769,NA,NA,NA,0.469230769,130,61,69,5.5,2,NL,ATL,NA,7,155,77,64,89,NA,NA,N,N,569,5221,1214,187,31,110,483,711,58,34,NA,NA,651,586,3.78,63,11,13,4188,1388,106,525,687,153,143,0.975,Boston Braves,Braves Field,281278,97,98,BSN,BSN,BSN,TRUE,1951,holmeto01 BSN,1
592,hornsro01,1952,SLA,AL,1,51,22,29,7,N,129,47,81,0.364341085,284,104,176,0.366197183,647,255,381,7.166666667,6,AL,BAL,NA,7,155,78,64,90,NA,NA,N,N,604,5353,1340,225,46,82,540,720,30,34,NA,NA,733,640,4.12,48,6,18,4197,1388,111,598,581,155,176,0.974,St. Louis Browns,Sportsman's Park IV,518796,103,106,SLB,SLA,SLA,TRUE,1947,hornsro01 SLA,1
593,meyerbi01,1952,PIT,NL,1,155,42,112,8,N,310,106,202,0.341935484,464,163,298,0.351293103,774,317,452,6.6,5,NL,PIT,NA,8,155,77,42,112,NA,NA,N,N,515,5193,1201,181,30,92,486,724,43,41,NA,NA,793,704,4.65,43,5,8,4089,1395,133,615,564,181,167,0.97,Pittsburgh Pirates,Forbes Field,686673,102,107,PIT,PIT,PIT,FALSE,1948,meyerbi01 PIT,1
594,rolfere01,1952,DET,AL,1,73,23,49,8,N,227,96,130,0.422907489,384,191,189,0.497395833,539,278,256,4.75,4,AL,DET,NA,8,156,77,50,104,NA,NA,N,N,557,5258,1278,190,37,103,553,605,27,38,NA,NA,738,655,4.25,51,10,14,4164,1394,111,591,702,149,145,0.975,Detroit Tigers,Briggs Stadium,1026846,100,103,DET,DET,DET,TRUE,1949,rolfere01 DET,1
595,sewellu01,1952,CIN,NL,1,98,39,59,6,N,253,107,145,0.422924901,406,173,232,0.426108374,409,174,234,6.25,4,NL,CIN,NA,6,154,77,69,85,NA,NA,N,N,615,5234,1303,212,45,104,480,709,32,42,NA,NA,659,607,4.01,56,11,12,4089,1377,111,517,579,107,145,0.982,Cincinnati Reds,Crosley Field,604197,99,100,CIN,CIN,CIN,TRUE,1949,sewellu01 CIN,1
596,friscfr01,1951,CHN,NL,1,81,35,45,8,N,235,99,134,0.421276596,339,141,196,0.415929204,339,141,196,7.666666667,3,NL,CHC,NA,8,155,77,62,92,NA,NA,N,N,614,5307,1327,200,47,103,477,647,63,30,NA,NA,750,668,4.34,48,10,10,4155,1416,125,572,544,181,161,0.971,Chicago Cubs,Wrigley Field,894415,102,104,CHC,CHN,CHN,TRUE,1949,friscfr01 CHN,1
597,marioma01,1951,SLN,NL,1,155,81,73,3,N,NA,NA,NA,0.522580645,NA,NA,NA,0.522580645,155,81,73,3,1,NL,STL,NA,3,155,79,81,73,NA,NA,N,N,683,5317,1404,230,57,95,569,492,30,30,NA,NA,671,609,3.95,58,9,23,4161,1391,119,568,546,125,187,0.98,St. Louis Cardinals,Sportsman's Park IV,1013429,100,100,STL,SLN,SLN,FALSE,1951,marioma01 SLN,1
598,oneilst01,1951,BOS,AL,1,154,87,67,3,N,249,150,99,0.602409639,NA,NA,NA,0.602409639,249,150,99,3,2,AL,BOS,NA,3,154,75,87,67,NA,NA,N,N,804,5378,1428,233,32,127,756,594,20,21,NA,NA,725,644,4.14,46,7,24,4197,1413,100,599,658,138,184,0.977,Boston Red Sox,Fenway Park II,1312282,110,109,BOS,BOS,BOS,FALSE,1950,oneilst01 BOS,1
599,southbi01,1951,BSN,NL,1,60,28,31,4,N,216,111,102,0.513888889,327,166,156,0.50764526,789,424,358,3.333333333,6,NL,ATL,NA,4,155,78,76,78,NA,NA,N,N,723,5293,1385,234,37,130,565,617,80,34,NA,NA,662,579,3.75,73,16,12,4167,1378,96,595,604,145,157,0.976,Boston Braves,Braves Field,487475,93,93,BSN,BSN,BSN,TRUE,1946,southbi01 BSN,1
600,tayloza02,1951,SLA,AL,1,154,52,102,8,N,308,110,198,0.357142857,463,163,299,0.352051836,649,235,410,7,5,AL,BAL,NA,8,154,77,52,102,NA,NA,N,N,611,5219,1288,223,47,86,521,693,35,38,NA,NA,882,789,5.18,56,5,9,4110,1525,131,801,550,171,179,0.971,St. Louis Browns,Sportsman's Park IV,293790,103,107,SLB,SLA,SLA,FALSE,1947,tayloza02 SLA,1
601,boudrlo01,1950,CLE,AL,1,155,92,62,4,Y,309,181,127,0.585760518,465,278,185,0.597849462,1389,728,649,4,9,AL,CLE,NA,4,155,77,92,62,NA,NA,N,N,806,5263,1417,222,46,164,693,624,40,34,NA,NA,654,574,3.75,69,11,16,4134,1289,120,647,674,129,150,0.978,Cleveland Indians,Cleveland Stadium,1727464,97,94,CLE,CLE,CLE,FALSE,1942,boudrlo01 CLE,1
602,corrire01,1950,CHA,AL,2,125,52,72,6,N,NA,NA,NA,0.416,NA,NA,NA,0.416,125,52,72,6,1,AL,CHW,NA,6,156,79,60,94,NA,NA,N,N,625,5260,1368,172,47,93,551,566,19,22,NA,NA,749,669,4.41,62,7,9,4095,1370,107,734,566,135,181,0.977,Chicago White Sox,Comiskey Park,781330,97,98,CHW,CHA,CHA,TRUE,1950,corrire01 CHA,1
603,dyered01,1950,SLN,NL,1,153,78,75,5,N,310,174,133,0.561290323,465,259,202,0.556989247,777,446,325,2.4,5,NL,STL,NA,5,153,76,78,75,NA,NA,N,N,693,5215,1353,255,50,102,606,604,23,NA,NA,NA,670,598,3.97,57,10,14,4068,1398,119,535,603,130,172,0.978,St. Louis Cardinals,Sportsman's Park IV,1093411,104,103,STL,SLN,SLN,FALSE,1946,dyered01 SLN,1
604,mackco01,1950,PHA,AL,1,154,52,102,8,N,308,133,175,0.431818182,462,217,245,0.46969697,7466,3582,3814,4.86,50,AL,OAK,NA,8,154,77,52,102,NA,NA,N,N,670,5212,1361,204,53,100,685,493,42,25,NA,NA,913,821,5.49,50,3,18,4038,1528,138,729,466,155,208,0.974,Philadelphia Athletics,Shibe Park,309805,98,99,PHA,PHA,PHA,FALSE,1901,mackco01 PHA,1
605,mccarjo99,1950,BOS,AL,1,59,31,28,3,N,214,127,86,0.593457944,369,223,145,0.604336043,369,223,145,2.333333333,3,AL,BOS,NA,3,154,77,94,60,NA,NA,N,N,1027,5516,1665,287,61,161,719,582,32,17,NA,NA,804,739,4.88,66,6,28,4086,1413,121,748,630,111,181,0.981,Boston Red Sox,Fenway Park II,1344080,111,108,BOS,BOS,BOS,TRUE,1948,mccarjo99 BOS,1
606,onsloja01,1950,CHA,AL,1,31,8,22,6,N,185,71,113,0.383783784,NA,NA,NA,0.383783784,185,71,113,6,2,AL,CHW,NA,6,156,79,60,94,NA,NA,N,N,625,5260,1368,172,47,93,551,566,19,22,NA,NA,749,669,4.41,62,7,9,4095,1370,107,734,566,135,181,0.977,Chicago White Sox,Comiskey Park,781330,97,98,CHW,CHA,CHA,TRUE,1949,onsloja01 CHA,1
607,shottbu01,1950,BRO,NL,1,155,89,65,2,N,311,186,122,0.59807074,392,234,155,0.596938776,545,326,215,1.75,4,NL,LAD,NA,2,155,78,89,65,NA,NA,N,N,847,5364,1461,247,46,194,607,632,77,NA,NA,NA,724,661,4.28,62,10,21,4167,1397,163,591,772,127,183,0.979,Brooklyn Dodgers,Ebbets Field,1185896,103,99,BRO,BRO,BRO,FALSE,1947,shottbu01 BRO,1
608,coonejo01,1949,BSN,NL,2,46,20,25,4,N,NA,NA,NA,0.434782609,NA,NA,NA,0.434782609,46,20,25,4,1,NL,ATL,NA,4,157,77,75,79,NA,NA,N,N,706,5336,1376,246,33,103,684,656,28,NA,NA,NA,719,621,3.99,68,12,11,4200,1466,110,520,589,149,144,0.975,Boston Braves,Braves Field,1081795,95,94,BSN,BSN,BSN,TRUE,1949,coonejo01 BSN,1
609,kuheljo01,1949,WS1,AL,1,154,50,104,8,N,308,106,201,0.344155844,NA,NA,NA,0.344155844,308,106,201,7.5,2,AL,MIN,NA,8,154,77,50,104,NA,NA,N,N,584,5234,1330,207,41,81,593,495,46,33,NA,NA,868,762,5.1,44,9,9,4035,1438,79,779,451,161,168,0.973,Washington Senators,Griffith Stadium I,770745,98,101,WSH,WS1,WS1,FALSE,1948,kuheljo01 WS1,1
610,waltebu01,1949,CIN,NL,1,153,61,90,7,N,206,81,123,0.393203883,NA,NA,NA,0.393203883,206,81,123,7,2,NL,CIN,NA,7,156,78,62,92,NA,NA,N,N,627,5469,1423,264,35,86,429,559,31,NA,NA,NA,770,676,4.34,55,10,6,4203,1423,124,640,538,136,150,0.977,Cincinnati Reds,Crosley Field,707782,101,104,CIN,CIN,CIN,FALSE,1948,waltebu01 CIN,1
611,bladera01,1948,BRO,NL,2,1,1,0,3,N,NA,NA,NA,1,NA,NA,NA,1,1,1,0,3,1,NL,LAD,NA,3,155,78,84,70,NA,NA,N,N,744,5328,1393,256,54,91,601,684,114,NA,NA,NA,667,580,3.75,52,9,22,4176,1328,119,633,670,160,151,0.973,Brooklyn Dodgers,Ebbets Field,1398967,104,101,BRO,BRO,BRO,TRUE,1948,bladera01 BRO,1
612,chapmbe01,1948,PHI,NL,1,79,37,42,6,N,234,99,134,0.423076923,389,168,219,0.431876607,474,196,276,6.75,4,NL,PHI,NA,6,155,76,66,88,NA,NA,N,N,591,5287,1367,227,39,91,440,598,68,NA,NA,NA,729,617,4.08,61,6,15,4086,1385,95,556,550,210,126,0.964,Philadelphia Phillies,Shibe Park,767429,98,99,PHI,PHI,PHI,TRUE,1945,chapmbe01 PHI,1
613,cookedu01,1948,PHI,NL,2,13,6,6,6,N,NA,NA,NA,0.461538462,NA,NA,NA,0.461538462,13,6,6,6,1,NL,PHI,NA,6,155,76,66,88,NA,NA,N,N,591,5287,1367,227,39,91,440,598,68,NA,NA,NA,729,617,4.08,61,6,15,4086,1385,95,556,550,210,126,0.964,Philadelphia Phillies,Shibe Park,767429,98,99,PHI,PHI,PHI,TRUE,1948,cookedu01 PHI,1
614,durocle01,1948,BRO,NL,1,73,35,37,3,N,230,131,97,0.569565217,385,218,164,0.566233766,1318,738,565,2.888888889,9,NL,LAD,NA,3,155,78,84,70,NA,NA,N,N,744,5328,1393,256,54,91,601,684,114,NA,NA,NA,667,580,3.75,52,9,22,4176,1328,119,633,670,160,151,0.973,Brooklyn Dodgers,Ebbets Field,1398967,104,101,BRO,BRO,BRO,TRUE,1940,durocle01 BRO,1
615,harribu01,1948,NYA,AL,1,154,94,60,3,N,309,191,117,0.618122977,NA,NA,NA,0.618122977,309,191,117,2,2,AL,NYY,NA,3,154,77,94,60,NA,NA,N,N,857,5324,1480,251,75,139,623,478,24,24,NA,NA,633,569,3.75,62,16,24,4095,1289,94,641,654,120,161,0.979,New York Yankees,Yankee Stadium I,2373901,99,95,NYY,NYA,NYA,FALSE,1947,harribu01 NYA,1
616,lyonste01,1948,CHA,AL,1,154,51,101,8,N,309,121,185,0.391585761,434,185,245,0.426267281,434,185,245,6.333333333,3,AL,CHW,NA,8,154,76,51,101,NA,NA,N,N,559,5192,1303,172,39,55,595,528,46,47,NA,NA,814,731,4.89,35,2,23,4035,1454,89,673,403,154,176,0.974,Chicago White Sox,Comiskey Park,777844,96,99,CHW,CHA,CHA,FALSE,1946,lyonste01 CHA,1
617,neunjo01,1948,CIN,NL,1,100,44,56,7,N,254,117,137,0.460629921,NA,NA,NA,0.460629921,254,117,137,6,2,NL,CIN,NA,7,153,77,64,89,NA,NA,N,N,588,5127,1266,221,37,104,478,586,42,NA,NA,NA,752,667,4.47,40,8,20,4029,1410,104,572,599,153,135,0.973,Cincinnati Reds,Crosley Field,823386,97,99,CIN,CIN,CIN,TRUE,1947,neunjo01 CIN,1
618,oneilst01,1948,DET,AL,1,154,78,76,5,N,312,163,145,0.522435897,467,255,207,0.546038544,933,509,414,2.833333333,6,AL,DET,NA,5,154,77,78,76,NA,NA,N,N,700,5235,1396,219,58,78,671,504,22,32,NA,NA,726,635,4.15,60,5,22,4131,1367,92,589,678,155,143,0.974,Detroit Tigers,Briggs Stadium,1743035,103,102,DET,DET,DET,FALSE,1943,oneilst01 DET,1
619,ottme01,1948,NY1,NL,1,76,37,38,5,N,231,118,111,0.510822511,385,179,204,0.464935065,1004,464,530,5.428571429,7,NL,SFG,NA,5,155,77,78,76,NA,NA,N,N,780,5277,1352,210,49,164,599,648,51,NA,NA,NA,704,600,3.93,54,15,21,4119,1425,122,556,527,156,134,0.974,New York Giants,Polo Grounds IV,1459269,101,100,NYG,NY1,NY1,TRUE,1942,ottme01 NY1,1
620,bluegos01,1947,WS1,AL,1,154,64,90,7,N,309,140,168,0.453074434,465,227,235,0.488172043,772,375,394,4.6,5,AL,MIN,NA,7,154,77,64,90,NA,NA,N,N,496,5112,1234,186,48,42,525,534,53,51,NA,NA,675,601,3.97,67,15,12,4086,1408,63,579,551,142,151,0.976,Washington Senators,Griffith Stadium I,850758,97,100,WSH,WS1,WS1,FALSE,1943,bluegos01 WS1,1
621,burwebi01,1947,PIT,NL,2,1,1,0,7,N,NA,NA,NA,1,NA,NA,NA,1,1,1,0,7,1,NL,PIT,NA,7,156,79,62,92,NA,NA,N,N,744,5307,1385,216,44,156,607,687,30,NA,NA,NA,817,714,4.68,44,9,13,4122,1488,155,592,530,149,131,0.975,Pittsburgh Pirates,Forbes Field,1283531,103,104,PIT,PIT,PIT,TRUE,1947,burwebi01 PIT,1
622,cronijo01,1947,BOS,AL,1,157,83,71,3,N,313,187,121,0.597444089,470,258,204,0.54893617,2007,1071,916,3.846153846,13,AL,BOS,NA,3,157,81,83,71,NA,NA,N,N,720,5322,1412,206,54,103,666,590,41,35,NA,NA,669,589,3.81,64,13,19,4173,1383,84,575,586,137,172,0.977,Boston Red Sox,Fenway Park II,1427315,107,105,BOS,BOS,BOS,FALSE,1935,cronijo01 BOS,1
623,hermabi01,1947,PIT,NL,1,155,61,92,7,Y,NA,NA,NA,0.393548387,NA,NA,NA,0.393548387,155,61,92,7,1,NL,PIT,NA,7,156,79,62,92,NA,NA,N,N,744,5307,1385,216,44,156,607,687,30,NA,NA,NA,817,714,4.68,44,9,13,4122,1488,155,592,530,149,131,0.975,Pittsburgh Pirates,Forbes Field,1283531,103,104,PIT,PIT,PIT,FALSE,1947,hermabi01 PIT,1
624,ruelmu01,1947,SLA,AL,1,154,59,95,8,N,NA,NA,NA,0.383116883,NA,NA,NA,0.383116883,154,59,95,8,1,AL,BAL,NA,8,154,77,59,95,NA,NA,N,N,564,5145,1238,189,52,90,583,664,69,49,NA,NA,744,657,4.33,50,7,13,4095,1426,103,604,552,134,169,0.977,St. Louis Browns,Sportsman's Park IV,320474,102,105,SLB,SLA,SLA,FALSE,1947,ruelmu01 SLA,1
625,sukefcl01,1947,BRO,NL,1,2,2,0,1,N,NA,NA,NA,1,NA,NA,NA,1,2,2,0,1,1,NL,LAD,NA,1,155,78,94,60,NA,NA,Y,N,774,5249,1428,241,50,83,732,561,88,NA,NA,NA,668,584,3.82,47,14,34,4125,1299,104,626,592,129,164,0.978,Brooklyn Dodgers,Ebbets Field,1807526,104,101,BRO,BRO,BRO,TRUE,1947,sukefcl01 BRO,1
626,davissp01,1946,PIT,NL,2,3,1,2,7,N,NA,NA,NA,0.333333333,NA,NA,NA,0.333333333,3,1,2,7,1,NL,PIT,NA,7,155,78,63,91,NA,NA,N,N,552,5199,1300,202,52,60,592,555,48,NA,NA,NA,668,566,3.72,61,10,6,4110,1406,50,561,458,184,127,0.97,Pittsburgh Pirates,Forbes Field,749962,103,104,PIT,PIT,PIT,TRUE,1946,davissp01 PIT,1
627,dickebi01,1946,NYA,AL,2,105,57,48,3,Y,NA,NA,NA,0.542857143,NA,NA,NA,0.542857143,105,57,48,3,1,AL,NYY,NA,3,154,77,87,67,NA,NA,N,N,684,5139,1275,208,50,136,627,706,48,35,NA,NA,547,473,3.13,68,17,17,4083,1232,66,552,653,147,174,0.975,New York Yankees,Yankee Stadium I,2265512,101,98,NYY,NYA,NYA,TRUE,1946,dickebi01 NYA,1
628,dykesji01,1946,CHA,AL,1,30,10,20,5,N,180,81,98,0.45,334,152,181,0.45508982,1850,899,940,4.923076923,13,AL,CHW,NA,5,155,79,74,80,NA,NA,N,N,562,5312,1364,206,44,37,501,600,78,64,NA,NA,595,479,3.1,62,9,16,4176,1348,80,508,550,173,170,0.972,Chicago White Sox,Comiskey Park,983403,96,97,CHW,CHA,CHA,TRUE,1934,dykesji01 CHA,1
629,friscfr01,1946,PIT,NL,1,152,62,89,7,N,307,144,161,0.469055375,465,234,224,0.503225806,1085,539,528,4.285714286,7,NL,PIT,NA,7,155,78,63,91,NA,NA,N,N,552,5199,1300,202,52,60,592,555,48,NA,NA,NA,668,566,3.72,61,10,6,4110,1406,50,561,458,184,127,0.97,Pittsburgh Pirates,Forbes Field,749962,103,104,PIT,PIT,PIT,FALSE,1940,friscfr01 PIT,1
630,gowdyha01,1946,CIN,NL,2,4,3,1,6,N,NA,NA,NA,0.75,NA,NA,NA,0.75,4,3,1,6,1,NL,CIN,NA,6,156,77,67,87,NA,NA,N,N,523,5291,1262,206,33,65,493,604,82,NA,NA,NA,570,484,3.08,69,17,11,4239,1334,70,467,506,152,192,0.976,Cincinnati Reds,Crosley Field,715751,97,99,CIN,CIN,CIN,TRUE,1946,gowdyha01 CIN,1
631,mccarjo99,1946,NYA,AL,1,35,22,13,3,N,187,103,84,0.550802139,341,186,155,0.545454545,2348,1460,867,1.8125,16,AL,NYY,NA,3,154,77,87,67,NA,NA,N,N,684,5139,1275,208,50,136,627,706,48,35,NA,NA,547,473,3.13,68,17,17,4083,1232,66,552,653,147,174,0.975,New York Yankees,Yankee Stadium I,2265512,101,98,NYY,NYA,NYA,TRUE,1931,mccarjo99 NYA,1
632,mckecbi01,1946,CIN,NL,1,152,64,86,6,N,306,125,179,0.408496732,461,214,244,0.464208243,1386,744,631,3.444444444,9,NL,CIN,NA,6,156,77,67,87,NA,NA,N,N,523,5291,1262,206,33,65,493,604,82,NA,NA,NA,570,484,3.08,69,17,11,4239,1334,70,467,506,152,192,0.976,Cincinnati Reds,Crosley Field,715751,97,99,CIN,CIN,CIN,FALSE,1938,mckecbi01 CIN,1
633,neunjo01,1946,NYA,AL,3,14,8,6,3,N,NA,NA,NA,0.571428571,NA,NA,NA,0.571428571,14,8,6,3,1,AL,NYY,NA,3,154,77,87,67,NA,NA,N,N,684,5139,1275,208,50,136,627,706,48,35,NA,NA,547,473,3.13,68,17,17,4083,1232,66,552,653,147,174,0.975,New York Yankees,Yankee Stadium I,2265512,101,98,NYY,NYA,NYA,TRUE,1946,neunjo01 NYA,1
634,sewellu01,1946,SLA,AL,1,125,53,71,7,N,279,134,141,0.480286738,433,223,206,0.515011547,850,432,410,4.333333333,6,AL,BAL,NA,7,156,77,66,88,NA,NA,N,N,621,5373,1350,220,46,84,465,713,23,35,NA,NA,710,607,3.95,63,13,12,4146,1465,73,573,574,159,157,0.974,St. Louis Browns,Sportsman's Park IV,526435,106,107,SLB,SLA,SLA,TRUE,1941,sewellu01 SLA,1
635,bissode01,1945,BSN,NL,2,60,25,34,6,N,NA,NA,NA,0.416666667,NA,NA,NA,0.416666667,60,25,34,6,1,NL,ATL,NA,6,154,75,67,85,NA,NA,N,N,721,5441,1453,229,25,101,520,510,82,NA,NA,NA,728,624,4.04,57,7,13,4173,1474,99,557,404,193,160,0.969,Boston Braves,Braves Field,374178,100,101,BSN,BSN,BSN,TRUE,1945,bissode01 BSN,1
636,colembo01,1945,BSN,NL,1,94,42,51,6,N,249,107,140,0.429718876,295,128,165,0.433898305,295,128,165,6,3,NL,ATL,NA,6,154,75,67,85,NA,NA,N,N,721,5441,1453,229,25,101,520,510,82,NA,NA,NA,728,624,4.04,57,7,13,4173,1474,99,557,404,193,160,0.969,Boston Braves,Braves Field,374178,100,101,BSN,BSN,BSN,TRUE,1943,colembo01 BSN,1
637,fitzsfr01,1945,PHI,NL,1,69,18,51,8,N,223,79,143,0.35426009,286,104,180,0.363636364,286,104,180,7.666666667,3,NL,PHI,NA,8,154,77,46,108,NA,NA,N,N,548,5203,1278,197,27,56,449,501,54,NA,NA,NA,865,697,4.64,31,4,26,4056,1544,61,608,432,234,150,0.962,Philadelphia Phillies,Shibe Park,285057,96,100,PHI,PHI,PHI,TRUE,1943,fitzsfr01 PHI,1
638,southbi01,1945,SLN,NL,1,155,95,59,2,N,312,200,108,0.641025641,469,305,157,0.650319829,981,620,346,2,7,NL,STL,NA,2,155,78,95,59,NA,NA,N,N,756,5487,1498,256,44,64,515,488,55,NA,NA,NA,583,507,3.24,77,18,9,4224,1351,70,497,510,136,150,0.977,St. Louis Cardinals,Sportsman's Park IV,594630,103,99,STL,SLN,SLN,FALSE,1939,southbi01 SLN,1
639,johnsro01,1944,CHN,NL,2,1,0,1,4,N,NA,NA,NA,0,NA,NA,NA,0,1,0,1,4,1,NL,CHC,NA,4,157,78,75,79,NA,NA,N,N,702,5462,1425,236,46,71,520,521,53,NA,NA,NA,669,558,3.59,70,11,13,4200,1484,75,458,545,185,151,0.97,Chicago Cubs,Wrigley Field,640110,99,97,CHC,CHN,CHN,TRUE,1944,johnsro01 CHN,1
640,wilsoji01,1944,CHN,NL,1,10,1,9,4,N,164,75,88,0.457317073,319,143,174,0.448275862,474,213,258,5.25,4,NL,CHC,NA,4,157,78,75,79,NA,NA,N,N,702,5462,1425,236,46,71,520,521,53,NA,NA,NA,669,558,3.59,70,11,13,4200,1484,75,458,545,185,151,0.97,Chicago Cubs,Wrigley Field,640110,99,97,CHC,CHN,CHN,TRUE,1941,wilsoji01 CHN,1
641,harribu01,1943,PHI,NL,1,94,39,53,7,N,NA,NA,NA,0.414893617,NA,NA,NA,0.414893617,94,39,53,7,1,NL,PHI,NA,7,157,78,64,90,NA,NA,N,N,571,5297,1321,186,36,66,499,556,29,NA,NA,NA,676,586,3.79,66,10,14,4176,1436,59,451,431,187,143,0.97,Philadelphia Blue Jays,Shibe Park,466975,95,99,PHI,PHI,PHI,TRUE,1943,harribu01 PHI,1
642,stengca01,1943,BSN,NL,2,107,47,60,6,N,257,106,149,0.412451362,413,168,241,0.406779661,870,373,491,6.5,6,NL,ATL,NA,6,153,77,68,85,NA,NA,N,N,465,5196,1213,202,36,39,469,609,56,NA,NA,NA,612,504,3.25,87,13,4,4191,1361,66,441,409,178,139,0.972,Boston Braves,Braves Field,271289,98,100,BSN,BSN,BSN,TRUE,1938,stengca01 BSN,1
643,bakerde01,1942,DET,AL,1,156,73,81,5,N,311,148,160,0.475884244,466,238,224,0.510729614,778,417,355,3.333333333,9,AL,DET,NA,5,156,77,73,81,NA,NA,N,N,589,5327,1313,217,37,76,509,476,39,40,NA,NA,587,487,3.13,65,12,14,4197,1321,60,598,671,193,142,0.969,Detroit Tigers,Briggs Stadium,580087,108,108,DET,DET,DET,FALSE,1934,bakerde01 DET,1
644,loberha01,1942,PHI,NL,1,151,42,109,8,N,153,42,111,0.274509804,NA,NA,NA,0.274509804,153,42,111,8,2,NL,PHI,NA,8,151,74,42,109,NA,NA,N,N,394,5060,1174,168,37,44,392,488,37,NA,NA,NA,706,614,4.12,51,2,6,4023,1328,61,605,472,193,147,0.968,Philadelphia Phillies,Shibe Park,230183,94,99,PHI,PHI,PHI,FALSE,1941,loberha01 PHI,1
645,haneyfr01,1941,SLA,AL,1,44,15,29,6,N,200,82,116,0.41,356,125,227,0.351123596,356,125,227,6.666666667,3,AL,BAL,NA,6,157,79,70,84,NA,NA,N,N,765,5408,1440,281,58,91,775,552,50,39,NA,NA,823,728,4.72,65,7,10,4167,1563,120,549,454,151,156,0.975,St. Louis Browns,Sportsman's Park IV,176240,104,104,SLB,SLA,SLA,TRUE,1939,haneyfr01 SLA,1
646,peckiro01,1941,CLE,AL,1,155,75,79,5,N,206,101,104,0.490291262,359,188,169,0.52367688,975,490,481,4.428571429,7,AL,CLE,NA,4,155,77,75,79,NA,NA,N,N,677,5283,1350,249,84,103,512,605,63,47,NA,NA,668,597,3.9,68,10,19,4131,1366,71,660,617,142,158,0.976,Cleveland Indians,League Park II/Cleveland Stadium,745948,95,95,CLE,CLE,CLE,FALSE,1935,peckiro01 CLE,1
647,prothdo01,1941,PHI,NL,1,155,43,111,8,N,308,93,214,0.301948052,460,138,320,0.3,460,138,320,8,3,NL,PHI,NA,8,155,76,43,111,NA,NA,N,N,501,5233,1277,188,38,64,451,596,65,NA,NA,NA,793,686,4.5,35,4,9,4116,1499,79,606,552,186,147,0.969,Philadelphia Phillies,Shibe Park,231401,95,101,PHI,PHI,PHI,FALSE,1939,prothdo01 PHI,1
648,terrybi01,1941,NY1,NL,1,156,74,79,5,N,308,146,159,0.474025974,459,223,233,0.48583878,1496,823,661,3.3,10,NL,SFG,NA,5,156,78,74,79,NA,NA,N,N,667,5395,1401,248,35,95,504,518,36,NA,NA,NA,706,609,3.94,55,12,18,4173,1455,90,539,566,160,144,0.974,New York Giants,Polo Grounds IV,763098,103,102,NYG,NY1,NY1,FALSE,1932,terrybi01 NY1,1
649,bladera01,1940,SLN,NL,1,39,14,24,3,N,194,106,85,0.546391753,NA,NA,NA,0.546391753,194,106,85,2.5,2,NL,STL,NA,3,156,77,84,69,NA,NA,N,N,747,5499,1514,266,61,119,479,610,97,NA,NA,NA,699,594,3.83,71,10,14,4188,1457,83,488,550,174,134,0.971,St. Louis Cardinals,Sportsman's Park IV,324078,106,103,STL,SLN,SLN,TRUE,1939,bladera01 SLN,1
650,gonzami01,1940,SLN,NL,2,6,1,5,3,N,23,9,13,0.391304348,NA,NA,NA,0.391304348,23,9,13,4.5,2,NL,STL,NA,3,156,77,84,69,NA,NA,N,N,747,5499,1514,266,61,119,479,610,97,NA,NA,NA,699,594,3.83,71,10,14,4188,1457,83,488,550,174,134,0.971,St. Louis Cardinals,Sportsman's Park IV,324078,106,103,STL,SLN,SLN,TRUE,1939,gonzami01 SLN,1
651,hartnga01,1940,CHN,NL,1,154,75,79,5,Y,310,159,149,0.512903226,383,203,176,0.53002611,383,203,176,3.333333333,3,NL,CHC,NA,5,154,77,75,79,NA,NA,N,N,681,5389,1441,272,48,86,482,566,63,NA,NA,NA,636,548,3.54,69,12,14,4176,1418,74,430,564,199,143,0.968,Chicago Cubs,Wrigley Field,534878,98,97,CHC,CHN,CHN,FALSE,1938,hartnga01 CHN,1
652,vittos01,1940,CLE,AL,1,155,89,65,2,N,309,176,132,0.569579288,462,262,198,0.567099567,462,262,198,2.666666667,3,AL,CLE,NA,2,155,82,89,65,NA,NA,N,N,710,5361,1422,287,61,101,519,597,53,36,NA,NA,637,555,3.63,72,13,22,4125,1328,86,512,686,148,164,0.975,Cleveland Indians,League Park II/Cleveland Stadium,902576,98,97,CLE,CLE,CLE,FALSE,1938,vittos01 CLE,1
