"","playerID","stint","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH"
"5554","lowege01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5555","lowelmi01",13,1601,5813,771,1619,394,7,223,952,30,14,548,817,45,52,1
"5556","lowema01",15,382,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5557","lowenjo01",16,1368,3476,510,881,137,18,116,441,128,78,446,596,30,9,27
"5558","lowerde01",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5559","lowerte01",4,123,248,42,70,20,1,3,23,2,2,32,71,0,2,0
"5560","lowese01",9,248,22,0,3,0,0,0,0,0,0,0,8,0,0,2
"5561","lowrije01",9,799,2821,357,727,173,13,67,341,7,2,287,516,15,17,8
"5562","lowrydw01",4,108,227,29,62,8,0,5,26,0,0,20,38,0,4,7
"5563","lowryno01",5,116,197,14,35,10,0,2,14,0,1,7,48,0,0,27
"5564","loyndmi01",2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5565","lozadwi01",1,43,107,15,29,8,2,1,20,0,3,12,23,0,0,3
"5566","lubrast01",2,64,177,14,37,10,0,0,8,1,1,4,19,0,0,13
"5567","lucased01",2,163,530,62,135,19,1,5,37,2,1,34,126,1,2,6
"5568","lucasga01",8,409,80,2,7,0,0,0,5,0,0,2,32,0,0,12
"5569","lucrojo01",9,852,2990,365,848,164,19,90,418,29,9,264,491,12,18,6
"5570","lucydo01",3,21,40,3,10,4,0,1,3,1,0,3,14,0,1,0
"5571","ludwier01",6,31,11,0,0,0,0,0,0,0,0,0,5,0,0,0
"5572","ludwiry01",18,1065,3549,454,923,201,8,154,587,17,20,339,888,16,45,10
"5573","luebbla01",3,36,40,2,8,1,0,0,1,0,0,1,10,0,1,2
"5574","luebbst01",5,67,19,0,1,0,0,0,0,0,0,0,7,0,0,2
"5575","luebkco01",4,65,49,3,7,0,0,0,0,0,0,2,27,0,0,2
"5576","luebkdi01",1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5577","lueckri01",4,56,3,1,1,1,0,0,0,0,0,0,1,0,0,0
"5578","luekejo01",4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5579","luetglu01",4,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5580","lugoju01",18,1352,4758,688,1279,238,34,80,475,198,69,439,876,4,37,64
"5581","lugoru01",4,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5582","lugose01",1,17,16,2,3,1,0,0,1,0,0,1,2,0,0,0
"5583","lugour01",6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5584","lukacro01",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"5585","lukasma01",2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5586","lukema01",8,123,269,39,65,12,1,15,40,2,1,19,70,2,1,1
"5587","lumenra01",3,13,10,0,2,0,0,0,0,0,0,0,5,0,0,0
"5588","lummi01",17,1517,3554,404,877,128,20,90,431,13,29,366,506,54,28,18
"5589","lumpeje01",14,1371,4912,620,1314,190,52,47,454,20,15,428,411,21,8,57
"5590","lunahe01",9,339,794,104,208,41,6,15,96,23,11,55,159,1,8,3
"5591","luname01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5592","lunarfe01",5,97,237,13,53,8,0,0,22,0,2,10,51,1,7,2
"5593","lundgo01",2,23,46,5,12,1,0,0,1,1,1,5,9,1,0,0
"5594","lundqda01",3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5595","lundsto01",3,44,65,3,6,0,0,0,1,0,0,9,13,1,0,0
"5596","lunsftr01",2,4,4,0,2,1,0,0,1,0,0,0,1,0,0,0
"5597","luploal01",9,481,1243,147,292,34,6,33,125,8,11,127,213,6,13,6
"5598","lusadsc01",5,135,260,41,64,9,1,5,36,4,1,28,43,1,0,1
"5599","luttrly01",2,57,167,21,32,9,3,2,14,5,1,11,27,0,3,4
"5600","lutzdo01",2,62,109,7,23,5,0,1,9,2,0,4,33,1,0,0
"5601","lutzza01",2,22,31,3,7,2,0,0,2,0,0,6,11,0,0,0
"5602","luuloke01",1,6,18,3,6,0,0,0,0,0,0,1,1,0,0,0
"5603","luzingr01",15,1821,6505,880,1795,344,24,307,1128,37,31,845,1495,95,84,1
"5604","lydenmi01",1,6,10,2,3,0,0,1,1,0,0,0,3,0,0,0
"5605","lydysc01",1,41,102,11,23,5,0,2,7,2,0,8,39,0,1,0
"5606","lyleji01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5607","lylesjo01",6,147,144,9,18,4,0,2,7,0,0,6,68,0,0,11
"5608","lylesp01",20,899,78,8,15,2,0,0,4,1,0,5,26,0,0,5
"5609","lynched01",10,248,237,7,27,2,0,0,6,0,0,11,112,0,0,31
"5610","lynnfr01",19,1969,6925,1063,1960,388,43,306,1111,72,54,857,1116,77,30,25
"5611","lynnla01",5,150,218,13,19,3,0,0,5,0,0,11,127,0,1,30
"5612","lyonbr01",14,572,1,1,1,1,0,0,1,0,0,1,0,0,0,0
"5613","lyonsba01",11,253,628,53,150,26,2,15,89,0,1,29,92,3,5,5
"5614","lyonsbi01",2,88,133,16,26,4,1,0,6,6,3,10,24,1,0,1
"5615","lyonscu01",1,3,5,0,0,0,0,0,0,0,0,0,2,0,0,1
"5616","lyonsst01",16,853,2162,264,545,100,17,19,196,42,32,156,364,9,5,45
"5617","lyonsty01",4,70,39,3,5,0,0,0,1,0,0,4,15,0,0,3
"5618","lysanri01",4,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5619","lyttlji01",10,391,710,71,176,37,5,9,70,4,15,61,139,14,1,8
"5620","maasdu01",9,195,214,13,25,4,1,1,14,0,1,13,80,0,0,14
"5621","maaske01",5,406,1248,171,287,43,1,65,169,10,5,182,310,21,8,0
"5622","mabebo01",3,52,31,2,1,0,0,0,1,0,0,1,19,0,0,4
"5623","mabeuch01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5624","mabryjo01",20,1322,3409,382,898,183,6,96,446,7,12,284,717,43,22,21
"5625","maccofr01",2,12,3,0,0,0,0,0,0,0,0,0,2,0,0,0
"5626","macdobo01",6,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5627","macdomi01",16,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5628","macfami01",15,1164,3602,458,906,221,17,129,514,12,16,295,700,17,97,10
"5629","machaal01",1,10,5,4,1,1,0,0,0,0,0,1,1,0,0,0
"5630","machaan01",5,24,68,7,15,5,1,0,6,4,1,12,32,2,0,0
"5631","machadi01",2,32,78,7,17,3,0,0,5,1,0,10,18,0,0,3
"5632","machaju01",5,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5633","machake01",6,180,380,30,98,16,3,1,35,4,4,39,68,3,2,2
"5634","machama01",5,608,2458,357,699,143,8,105,311,30,18,176,450,13,12,14
"5635","machami01",2,11,21,2,2,0,0,0,1,0,0,1,6,0,0,0
"5636","macharo01",11,253,636,66,146,36,2,11,61,0,0,45,135,7,2,9
"5637","machech01",1,14,2,0,1,0,0,0,0,0,0,0,1,0,0,0
"5638","macheda01",2,29,48,14,11,2,0,1,4,0,4,5,3,0,0,2
"5639","machije01",6,189,5,0,0,0,0,0,0,0,0,0,3,0,0,1
"5640","maciadr01",3,69,96,11,19,6,0,3,12,0,1,15,21,1,1,1
"5641","maciajo01",9,659,1646,201,422,77,17,26,173,43,21,93,243,1,10,28
"5642","mackape01",9,548,1570,161,355,63,12,30,141,27,12,76,290,10,6,25
"5643","mackeer01",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5644","mackego01",1,11,24,1,3,0,0,0,1,0,0,1,6,0,0,0
"5645","mackeke01",8,129,36,1,4,0,0,0,1,0,0,0,17,0,0,1
"5646","mackijo01",2,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0
"5647","mackoro01",10,856,2328,307,603,111,18,64,286,49,17,227,586,22,35,10
"5648","mackost01",2,25,60,4,15,3,0,0,5,0,0,4,11,0,0,0
"5649","mackqu01",1,5,21,1,5,3,0,0,2,2,0,1,3,0,0,0
"5650","macksh01",11,923,2857,436,853,155,28,80,398,90,43,256,509,6,51,34
"5651","mackto01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5652","maclaev01",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5653","maclebi01",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5654","maclilo01",1,12,13,2,1,0,0,0,1,1,0,0,5,0,0,0
"5655","macphha01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5656","macrasc01",1,24,3,0,0,0,0,0,0,0,0,0,1,0,0,0
"5657","macrima01",1,18,34,3,11,1,0,1,4,1,1,2,10,0,0,0
"5658","macwhke01",1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5659","maddemi01",4,71,37,1,3,0,0,0,2,0,0,3,23,0,0,10
"5660","maddemo01",3,18,1,0,0,0,0,0,0,0,0,0,1,0,0,3
"5661","maddoel01",11,1029,2843,360,742,121,16,18,234,60,54,409,358,21,34,30
"5662","maddoga01",17,1749,6331,777,1802,337,62,117,754,248,92,323,781,60,36,25
"5663","maddoje01",1,7,14,1,3,0,0,0,1,0,0,1,2,0,0,0
"5664","maddugr01",27,759,1591,103,272,35,2,5,84,11,3,34,419,0,5,180
"5665","maddumi01",19,473,92,4,6,1,0,0,4,0,0,6,34,0,0,14
"5666","madissc01",5,71,166,21,27,12,0,1,11,1,1,15,22,2,1,1
"5667","madlobi01",21,1806,6594,920,2008,348,34,163,860,174,90,605,510,121,68,36
"5668","madrial01",3,14,9,0,0,0,0,0,0,0,0,1,5,0,0,0
"5669","madribo01",2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5670","madriwa01",2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5671","madsory01",11,622,49,3,6,1,0,0,2,0,0,2,21,0,0,7
"5672","madurca01",5,69,24,1,1,0,0,0,0,0,0,0,14,0,0,1
"5673","maedake01",1,35,57,5,7,1,0,1,4,0,0,1,16,0,0,8
"5674","maesthe01",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5675","magadda01",18,1582,4159,516,1197,218,13,42,495,11,11,718,546,46,12,24
"5676","magalev01",1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0
"5677","mageewe01",7,386,1086,120,268,52,8,24,122,7,8,69,204,2,2,2
"5678","magilma01",2,11,7,0,0,0,0,0,0,0,0,0,5,0,0,1
"5679","magnami01",12,484,6,0,2,0,0,0,1,0,0,0,2,0,0,0
"5680","magnida01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5681","magnuji01",3,36,15,1,0,0,0,0,0,0,0,0,6,0,0,1
"5682","magnutr01",1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5683","magrajo01",10,196,280,19,39,9,0,4,13,0,0,13,99,0,0,36
"5684","magrato01",1,9,10,0,0,0,0,0,0,0,0,0,4,0,0,0
"5685","magripe01",1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0
"5686","magruch01",5,270,540,67,119,32,3,11,56,5,2,34,120,5,10,7
"5687","mahafar01",7,186,313,17,42,7,1,3,19,0,0,8,109,0,2,36
"5688","maharke01",1,7,18,2,3,1,0,0,1,0,0,0,7,0,0,0
"5689","mahayro01",21,520,28,3,6,3,0,1,3,0,0,1,8,0,1,0
"5690","mahlbgr01",2,8,18,2,2,0,0,1,1,0,0,2,4,0,0,2
"5691","mahlegr01",1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5692","mahlemi01",12,122,90,7,13,2,1,0,4,0,0,4,19,0,0,8
"5693","mahleri01",15,394,581,40,104,17,0,1,37,0,1,20,117,0,2,66
"5694","maholpa01",12,273,478,20,52,4,0,2,18,0,0,24,252,0,0,35
"5695","mahompa01",13,313,43,6,11,4,0,0,4,0,0,1,16,0,0,2
"5696","mahonji01",4,120,210,32,48,4,1,4,15,1,2,11,47,2,0,3
"5697","mahonjo01",2,11,33,2,8,1,0,1,4,0,0,0,4,0,0,0
"5698","mahonmi02",3,46,100,8,18,5,0,1,10,0,0,6,20,2,2,7
"5699","mahtomi01",2,106,290,38,67,14,1,12,30,4,4,13,99,0,5,2
"5700","maiermi01",6,360,977,122,242,36,14,10,93,15,6,112,222,4,7,14
"5701","mailelu01",2,57,154,12,33,10,0,3,17,0,0,4,44,1,0,3
"5702","mainejo01",8,116,166,10,16,1,0,1,8,0,0,11,84,0,2,29
"5703","mainesc01",5,50,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"5704","maireos01",2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5705","majewga01",8,231,14,0,0,0,0,0,0,0,0,0,8,0,0,2
"5706","majewva01",1,9,13,3,2,1,0,0,1,0,0,0,1,0,0,0
"5707","makowto01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5708","maksumi01",3,34,41,8,9,3,0,0,6,0,1,14,6,0,0,0
"5709","malasma01",2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5710","malavjo01",2,45,106,12,24,3,0,4,17,0,0,2,27,0,1,0
"5711","maldoca01",21,1410,4106,498,1042,227,17,146,618,34,33,391,864,32,41,11
"5712","maldoca02",3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5713","maldoca03",4,29,63,3,10,1,0,3,8,1,0,9,24,3,0,1
"5714","maldoma01",6,355,965,89,209,35,1,28,111,2,2,99,263,14,15,12
"5715","malerji01",3,102,310,24,70,10,3,5,31,1,3,19,47,3,6,2
"5716","malkmbo01",6,268,572,69,123,15,5,8,46,3,5,38,90,1,2,9
"5717","mallebr01",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5718","malleje01",1,4,15,1,4,0,0,0,1,0,0,1,3,0,0,0
"5719","mallema01",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5720","malliro01",3,53,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"5721","mallobo02",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5722","malloma01",2,35,53,4,8,1,0,1,2,0,0,4,10,0,0,1
"5723","mallosh01",1,64,126,19,27,4,1,0,5,12,5,11,18,0,3,2
"5724","malmbha01",1,67,208,25,45,5,2,0,19,0,1,29,19,2,0,3
"5725","malonch02",1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5726","malonji01",12,321,628,51,126,21,4,7,53,2,2,33,139,0,1,31
"5727","malonma02",4,32,19,1,4,0,0,0,0,0,0,1,6,0,0,4
"5728","malonse01",2,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5729","maloypa01",1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5730","malzofr01",12,1441,5428,647,1486,239,21,133,728,14,14,337,434,26,17,31
"5731","manaese01",1,25,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"5732","mancitr01",1,5,14,3,5,1,0,3,5,0,0,0,4,0,1,0
"5733","manesse01",4,245,14,0,3,0,0,0,0,0,0,0,6,0,0,0
"5734","mangima01",1,11,38,2,8,0,0,0,1,0,0,2,13,0,0,1
"5735","manguan01",7,450,1241,122,304,44,8,22,125,5,8,59,187,5,2,9
"5736","mangupe01",8,319,972,155,235,35,6,16,83,64,26,147,238,3,6,16
"5737","mankoph01",6,269,739,72,195,23,4,8,64,3,6,55,103,11,4,10
"5738","mannich01",1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5739","mannida01",1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5740","manniji02",1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5741","manniri01",15,1555,5248,664,1349,189,43,56,458,168,78,471,616,33,9,61
"5742","mannji01",4,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5743","mannke01",2,18,52,3,9,3,0,1,3,0,0,0,12,0,1,0
"5744","manonju01",2,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5745","manonra01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5746","manrifr01",11,498,1337,151,340,59,11,20,151,18,14,65,239,3,9,39
"5747","manshje01",8,157,10,0,0,0,0,0,0,0,0,0,3,0,0,0
"5748","mantema01",12,315,5,0,1,0,0,0,0,0,0,0,2,0,0,0
"5749","mantife01",11,969,2707,360,707,97,10,89,330,27,10,256,352,13,26,18
"5750","mantijo01",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5751","mantoje01",21,289,713,97,164,35,2,31,97,3,6,97,182,1,9,2
"5752","manueba01",5,96,9,0,0,0,0,0,0,0,0,1,4,0,0,1
"5753","manuech01",6,242,384,25,76,12,0,4,43,1,0,40,77,6,2,0
"5754","manueje01",5,96,127,14,19,6,1,3,13,1,0,10,26,1,1,2
"5755","manuero01",2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5756","manwaki01",15,1008,2982,248,733,111,20,21,278,10,19,243,505,28,50,42
"5757","manzajo01",15,268,12,0,1,0,0,0,0,0,0,0,6,0,0,2
"5758","manzara01",3,53,4,0,2,1,0,0,2,0,0,0,1,0,0,0
"5759","manzeto01",2,90,263,17,59,7,0,1,21,0,1,13,75,1,3,5
"5760","marakpa01",1,7,11,1,1,0,0,0,0,0,0,1,4,0,0,1
"5761","marange01",2,49,28,0,6,2,0,0,1,0,0,1,12,0,0,0
"5762","marbewa01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5763","marcush01",9,197,129,6,17,5,0,1,8,0,0,9,44,0,2,20
"5764","marenle01",2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5765","margojo01",2,36,37,1,3,0,0,1,1,0,0,0,11,0,0,4
"5766","margoma01",1,10,37,4,9,4,1,0,3,2,0,0,7,0,0,0
"5767","maricju01",16,475,1221,73,202,29,2,4,75,2,5,38,269,0,2,71
"5768","marimsu01",1,16,6,0,2,0,0,0,0,0,0,1,3,0,0,0
"5769","marinjh01",5,52,3,0,0,0,0,0,0,0,0,0,1,0,0,0
"5770","mariomi01",3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5771","marisja01",6,356,956,113,215,43,6,18,81,48,18,48,282,3,12,13
"5772","marisro01",14,1463,5101,826,1325,195,42,275,851,21,9,652,733,42,38,12
"5773","markani01",11,1679,6542,889,1889,392,17,157,800,63,28,694,958,60,41,4
"5774","marksju01",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5775","marksma01",2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5776","marmoca01",11,521,31,3,6,1,0,1,1,0,0,0,11,0,0,3
"5777","maronlo01",2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5778","maronni01",3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5779","marotmi01",8,164,30,3,7,1,0,0,3,1,0,2,12,0,0,4
"5780","marquge01",1,6,6,1,0,0,0,0,0,0,0,0,3,0,0,2
"5781","marqugo01",5,76,115,9,27,3,0,1,10,1,1,7,14,2,2,2
"5782","marquis01",1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5783","marquja01",19,448,663,66,130,35,2,5,57,1,0,13,167,0,2,42
"5784","marquje01",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5785","marquro01",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5786","marrech01",2,39,125,6,29,5,0,0,11,0,0,4,31,0,1,0
"5787","marrede01",2,38,65,8,13,0,0,1,3,2,1,5,24,0,0,0
"5788","marreel01",14,724,1906,262,463,99,12,66,261,56,11,168,372,25,8,18
"5789","marreor01",2,42,89,12,20,6,1,1,5,1,3,15,19,0,0,0
"5790","marshbr01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5791","marshda01",7,490,1049,123,258,41,4,16,114,13,15,133,239,9,10,8
"5792","marshev01",3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5793","marshja01",2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5794","marshji01",9,410,852,111,206,24,7,29,106,5,4,101,139,3,1,1
"5795","marshke01",1,8,9,0,2,1,0,0,3,0,0,1,4,0,0,0
"5796","marshmi01",20,725,179,11,35,1,0,1,16,0,0,17,33,0,1,18
"5797","marshmi02",15,1035,3593,433,971,173,8,148,530,26,33,247,810,33,37,3
"5798","marshse01",9,396,101,6,16,1,0,1,5,0,0,2,48,0,0,8
"5799","marshto01",3,93,252,23,62,7,4,5,34,0,2,7,49,0,1,3
"5800","marsolo01",8,261,768,93,168,39,4,5,60,16,5,98,190,0,5,6
"5801","marsosa01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5802","marteal01",3,71,155,12,28,8,1,2,13,1,0,11,47,0,3,1
"5803","martean01",7,308,854,86,186,45,6,21,99,1,6,67,180,1,4,8
"5804","marteda01",13,570,9,0,0,0,0,0,0,0,0,0,3,0,0,0
"5805","marteje01",2,121,338,47,82,18,0,19,55,2,2,26,81,0,5,2
"5806","marteke01",2,176,656,80,175,35,5,3,50,19,9,42,127,0,2,5
"5807","marteke02",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5808","martelu01",2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5809","martest01",5,599,2240,329,648,122,29,58,235,160,53,116,546,10,79,12
"5810","martevi01",4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5811","martial02",2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5812","martial03",13,1232,4242,664,1172,220,48,132,485,173,65,390,879,43,24,5
"5813","martian01",1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5814","martiba02",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5815","martibu01",17,1049,2743,245,618,128,10,58,321,5,10,230,419,5,8,56
"5816","martica01",16,1003,2906,350,713,134,7,108,424,10,16,404,528,25,11,7
"5817","martica02",7,465,1485,145,383,63,6,25,161,10,10,74,209,11,5,9
"5818","martica03",3,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5819","martica04",4,143,129,7,25,3,0,0,8,0,0,1,41,0,2,10
"5820","martich01",3,158,429,58,111,22,2,18,58,1,2,46,102,6,2,0
"5821","martich02",2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5822","martico01",4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5823","marticr01",5,135,15,0,2,1,0,0,2,0,0,0,5,0,0,2
"5824","martida01",27,1919,5795,795,1599,238,72,91,580,183,94,567,893,47,28,53
"5825","martida02",2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5826","martide01",25,695,520,25,74,12,0,0,33,1,0,15,168,0,2,65
"5827","martido02",2,15,22,4,9,0,0,2,6,0,0,1,8,0,0,0
"5828","martied01",18,2055,7213,1219,2247,514,15,309,1261,49,30,1283,1202,113,89,10
"5829","martiet01",2,17,9,0,0,0,0,0,0,0,0,0,6,0,0,1
"5830","martife01",5,239,641,77,137,26,7,3,39,18,9,53,143,0,14,20
"5831","martife02",5,99,282,28,58,15,1,9,29,2,2,14,72,0,11,1
"5832","martige01",1,9,11,1,4,1,0,1,1,0,0,0,1,0,0,0
"5833","martigr01",1,13,3,2,0,0,0,0,0,2,0,1,2,0,0,0
"5834","martihe02",2,7,15,2,4,0,0,1,3,0,1,1,4,0,1,0
"5835","martija02",1,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5836","martijc01",14,908,2189,189,487,82,12,32,230,9,8,201,299,53,17,22
"5837","martijd01",2,26,37,3,6,1,0,0,0,0,0,1,17,0,0,4
"5838","martijd02",6,653,2396,306,674,142,10,107,372,12,10,195,658,15,14,0
"5839","martije01",11,1018,2652,337,666,130,17,85,345,38,23,207,574,20,16,6
"5840","martijo04",2,96,188,21,46,6,0,1,16,1,3,10,37,0,1,2
"5841","martijo05",6,92,73,4,15,3,1,0,13,0,0,4,22,0,0,11
"5842","martijo06",1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"5843","martijo07",6,22,11,2,2,1,0,0,0,0,0,0,2,0,0,1
"5844","martijo08",1,12,16,4,7,1,0,0,1,0,0,2,1,0,0,0
"5845","martile01",6,572,1850,240,467,69,18,35,167,108,32,131,449,4,15,27
"5846","martilu01",1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0
"5847","martilu02",2,32,77,8,14,1,1,1,10,1,0,8,18,2,2,0
"5848","martima01",12,436,945,97,230,19,11,0,57,7,8,70,107,6,3,16
"5849","martima02",5,232,564,74,138,25,12,8,53,23,10,30,111,0,3,10
"5850","martimi01",1,8,13,1,1,1,0,0,0,0,0,2,4,1,0,0
"5851","martimi02",11,267,534,65,105,15,2,6,42,4,3,32,116,3,0,10
"5852","martini01",3,68,9,3,0,0,0,0,0,0,0,0,4,0,0,0
"5853","martino01",7,354,880,116,245,32,6,7,89,23,9,35,123,0,3,12
"5854","martios01",2,34,66,8,17,4,1,0,3,1,0,4,15,0,0,1
"5855","martipa02",1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5856","martipa03",1,4,2,1,1,0,0,0,0,0,1,0,0,0,0,1
"5857","martipe02",18,477,434,22,43,6,2,0,18,0,0,15,190,0,3,63
"5858","martipe03",7,122,9,1,0,0,0,0,1,0,0,1,4,0,0,2
"5859","martira02",14,305,596,33,91,12,1,1,33,0,2,7,200,0,1,68
"5860","martira03",14,798,1952,223,512,98,10,29,242,10,7,170,267,14,15,38
"5861","martira04",2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5862","martire01",8,174,83,8,25,3,3,0,4,2,0,0,23,0,0,7
"5863","martiro01",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5864","martiru01",11,1429,4896,688,1246,230,9,162,691,99,46,656,986,43,85,11
"5865","martisa01",10,218,564,39,130,32,4,6,51,1,0,37,147,0,6,1
"5866","martish01",3,26,31,4,5,1,0,0,2,0,0,1,8,0,0,3
"5867","martisi01",5,108,179,13,26,5,0,0,10,0,0,4,78,0,0,20
"5868","martite01",11,657,1480,165,355,50,16,7,108,29,20,55,213,12,8,25
"5869","martiti01",16,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5870","martiti02",16,2023,7111,1008,1925,365,21,339,1271,27,20,780,1069,102,59,14
"5871","martito01",4,73,175,13,30,5,0,0,10,2,3,6,26,0,0,4
"5872","martito02",13,376,12,0,0,0,0,0,0,0,0,0,4,0,0,1
"5873","martivi01",16,1733,6438,844,1936,386,3,227,1077,7,7,662,779,112,46,0
"5874","martiwi01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5875","martybo01",3,154,358,35,94,12,11,3,35,2,7,37,56,8,0,2
"5876","martzga01",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5877","martzra01",4,69,79,6,13,2,0,0,8,0,0,9,35,0,0,9
"5878","marzajo01",10,301,794,79,191,45,2,11,72,0,2,39,138,1,18,14
"5879","masaoon01",2,83,4,0,0,0,0,0,0,0,0,0,2,0,0,1
"5880","mashocl01",5,241,419,58,87,15,1,8,47,11,4,43,102,4,0,16
"5881","mashoda01",3,185,482,88,120,23,3,8,41,10,4,75,135,1,9,9
"5882","masondo01",8,336,696,102,143,16,3,3,27,8,11,70,80,0,0,12
"5883","masonha01",2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0
"5884","masonji01",11,634,1584,140,322,53,12,12,114,2,8,124,316,2,1,33
"5885","masonmi01",9,141,9,1,2,0,0,0,0,0,0,1,4,0,0,3
"5886","masonro01",13,232,56,2,4,0,0,0,0,0,0,3,28,0,1,2
